Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode,Source,DDLat,DDLon,ORIG_OID
2,5,2005,21.4278774,-157.7583923,1,Oahu,OA6561,Honolulu Fire Dept,21.42787740N,157.75839230W,11005
29,6,2002,21.2935104,-157.6730194,0.1,Oahu,OA6885,Honolulu Fire Dept,21.29351040N,157.67301940W,11511
30,5,2011,20.8641605,-156.6686096,15,Maui,MA1100,Maui County,20.86416050N,156.66860960W,12010
29,2,2012,21.406929,-157.758119,3,Oahu,2012_OA_0010891, ,21.40692900N,157.75811900W,11006
22,7,2003,21.2932892,-157.6729584,10,Oahu,OA6888,Honolulu Fire Dept,21.29328920N,157.67295840W,11512
6,4,2005,20.8856869,-156.6685944,0,Maui,MA750,Maui County,20.88568690N,156.66859440W,12011
7,10,2002,21.4067993,-157.7580719,0.1,Oahu,OA6563,Honolulu Fire Dept,21.40679930N,157.75807190W,11007
7,7,2010,21.3074818,-157.6726379,0.25,Oahu,OA6889,Honolulu Fire Dept,21.30748180N,157.67263790W,11513
14,7,2004,20.8839321,-156.6684265,0,Maui,MA774,Maui County,20.88393210N,156.66842650W,12012
18,1,2003,21.4067993,-157.7580719,0.1,Oahu,OA6564,Honolulu Fire Dept,21.40679930N,157.75807190W,11008
22,12,2009,21.3024311,-157.6721649,0.01,Oahu,OA6890,Honolulu Fire Dept,21.30243110N,157.67216490W,11514
3,7,2007,20.8720303,-156.6683655,30,Maui,MA989,Maui County,20.87203030N,156.66836550W,12013
27,7,2009,21.3814545,-157.7572479,0.1,Oahu,OA6565,Honolulu Fire Dept,21.38145450N,157.75724790W,11009
21,11,2010,21.3029404,-157.6706696,0.01,Oahu,OA6891,Honolulu Fire Dept,21.30294040N,157.67066960W,11515
1,1,2001,20.8840141,-156.6683044,0,Maui,MA773,Maui County,20.88401410N,156.66830440W,12014
16,9,2010,21.2964859,-157.6702118,0.5,Oahu,OA6892,Honolulu Fire Dept,21.29648590N,157.67021180W,11516
29,9,2012,21.381468,-157.75724,0.01,Oahu,2012_OA_0049780, ,21.38146800N,157.75724000W,11010
5,7,2009,20.8644848,-156.6682739,0.07,Maui,MA1098,Maui County,20.86448480N,156.66827390W,12015
25,8,2018,21.318074,-157.669715,0.01,Oahu,2018_OA_0050842, ,21.31807400N,157.66971500W,11517
30,5,2012,21.43539,-157.757138,450,Oahu,2012_OA_0027400, ,21.43539000N,157.75713800W,11011
31,8,2007,20.8707867,-156.6682281,0,Maui,MA1004,Maui County,20.87078670N,156.66822810W,12016
12,9,2019,21.28776,-157.668915,0.01,Oahu,2019_OA_0058198, ,21.28776000N,157.66891500W,11518
12,9,2011,21.435833,-157.756897,1,Oahu,OA6567,Honolulu Fire Dept,21.43583300N,157.75689700W,11012
23,5,2012,20.861624,-156.6681852,0.25,Maui,2012_MA_0005668, ,20.86162400N,156.66818520W,12017
16,9,2010,21.2965584,-157.6688385,1,Oahu,OA6893,Honolulu Fire Dept,21.29655840N,157.66883850W,11519
1,1,2011,21.2821102,-157.7567596,0.01,Oahu,OA6568,Honolulu Fire Dept,21.28211020N,157.75675960W,11013
5,4,2013,20.9846866,-156.6681331,0.1,Maui,2013_MA_0004112, ,20.98468660N,156.66813307W,12018
1,12,2011,21.2919827,-157.6669922,0.1,Oahu,OA6894,Honolulu Fire Dept,21.29198270N,157.66699220W,11520
17,2,2006,21.4091587,-157.7564697,8,Oahu,OA6570,Honolulu Fire Dept,21.40915870N,157.75646970W,11014
29,12,2009,21.2915554,-157.6660156,1,Oahu,OA6895,Honolulu Fire Dept,21.29155540N,157.66601560W,11521
7,8,2019,20.98471726,-156.6679254,2.5,Maui,2019_MA_0008298, ,20.98471727N,156.66792535W,12019
7,6,2003,21.4091587,-157.7564697,2,Oahu,OA6569,Honolulu Fire Dept,21.40915870N,157.75646970W,11015
23,8,2019,21.291188,-157.665594,0.33,Oahu,2019_OA_0053506, ,21.29118800N,157.66559400W,11522
1,12,2008,20.9873333,-156.6677551,0.01,Maui,MA154,Maui County,20.98733330N,156.66775510W,12020
30,5,2012,21.409172,-157.756468,1,Oahu,2012_OA_0027475, ,21.40917200N,157.75646800W,11016
27,11,2011,21.2904034,-157.6651917,11,Oahu,OA6900,Honolulu Fire Dept,21.29040340N,157.66519170W,11523
2,11,2001,20.8889465,-156.6676941,0,Maui,MA690,Maui County,20.88894650N,156.66769410W,12021
17,2,2015,21.409172,-157.756468,1,Oahu,2015_OA_0010126, ,21.40917200N,157.75646800W,11017
11,2,2010,21.2904034,-157.6651917,0.5,Oahu,OA6899,Honolulu Fire Dept,21.29040340N,157.66519170W,11524
9,7,2009,20.8665829,-156.6676941,2,Maui,MA1090,Maui County,20.86658290N,156.66769410W,12022
31,8,2012,21.409172,-157.756468,0.5,Oahu,2012_OA_0044516, ,21.40917200N,157.75646800W,11018
10,9,2002,21.2903881,-157.6651917,6,Oahu,OA6897,Honolulu Fire Dept,21.29038810N,157.66519170W,11525
3,3,2016,20.86894961,-156.6676103,1,Maui,2016_MA_0003033, ,20.86894961N,156.66761033W,12023
13,1,2017,21.409172,-157.756468,0.01,Oahu,2017_OA_0002975, ,21.40917200N,157.75646800W,11019
17,2,2006,21.2903881,-157.6651917,1,Oahu,OA6901,Honolulu Fire Dept,21.29038810N,157.66519170W,11526
5,10,2005,20.8912354,-156.6670837,0,Maui,MA650,Maui County,20.89123540N,156.66708370W,12024
21,5,2001,21.4265003,-157.756073,0.1,Oahu,OA6573,Honolulu Fire Dept,21.42650030N,157.75607300W,11020
22,8,2001,21.2903881,-157.6651917,0.1,Oahu,OA6896,Honolulu Fire Dept,21.29038810N,157.66519170W,11527
2,1,2014,20.88289844,-156.6667953,0.05,Maui,2014_MA_0000077, ,20.88289844N,156.66679532W,12025
25,6,2017,21.38085,-157.756069,0.01,Oahu,2017_OA_0038325, ,21.38085000N,157.75606900W,11021
18,9,2002,21.2903881,-157.6651917,0.1,Oahu,OA6898,Honolulu Fire Dept,21.29038810N,157.66519170W,11528
4,7,2009,21.2792988,-157.7555847,0.1,Oahu,OA6574,Honolulu Fire Dept,21.27929880N,157.75558470W,11022
6,3,2007,20.8704128,-156.6667023,1,Maui,MA1017,Maui County,20.87041280N,156.66670230W,12026
22,5,2015,21.290565,-157.665145,1,Oahu,2015_OA_0028627, ,21.29056500N,157.66514500W,11529
21,8,2005,21.2997952,-157.7554626,0.1,Oahu,OA6575,Honolulu Fire Dept,21.29979520N,157.75546260W,11023
15,8,2003,20.8822632,-156.6665802,0,Maui,MA810,Maui County,20.88226320N,156.66658020W,12027
27,1,2017,21.290565,-157.665145,0.25,Oahu,2017_OA_0006279, ,21.29056500N,157.66514500W,11530
5,12,2017,21.409468,-157.755093,0.01,Oahu,2017_OA_0073330, ,21.40946800N,157.75509300W,11024
14,7,2001,20.8869934,-156.6664886,0,Maui,MA733,Maui County,20.88699340N,156.66648860W,12028
5,1,2007,21.3156414,-157.6648712,0.1,Oahu,OA6902,Honolulu Fire Dept,21.31564140N,157.66487120W,11531
5,12,2008,21.4111652,-157.7548981,0.1,Oahu,OA6576,Honolulu Fire Dept,21.41116520N,157.75489810W,11025
12,9,2018,20.85864361,-156.6661136,3,Maui,2018_MA_0012552, ,20.85864361N,156.66611358W,12029
8,7,2015,21.315776,-157.66456,0.1,Oahu,2015_OA_0038260, ,21.31577600N,157.66456000W,11532
16,7,2010,21.4114017,-157.754715,0.1,Oahu,OA6577,Honolulu Fire Dept,21.41140170N,157.75471500W,11026
9,3,2016,20.85869113,-156.6660635,3,Maui,2016_MA_0003364, ,20.85869114N,156.66606346W,12030
21,6,2001,21.2909985,-157.6640472,1,Oahu,OA6903,Honolulu Fire Dept,21.29099850N,157.66404720W,11534
17,6,2009,21.405344,-157.7546997,0.01,Oahu,OA6578,Honolulu Fire Dept,21.40534400N,157.75469970W,11027
8,12,2013,20.98478193,-156.6659825,0.01,Maui,2013_MA_0014926, ,20.98478193N,156.66598248W,12031
22,7,2001,21.2909985,-157.6640472,1,Oahu,OA6904,Honolulu Fire Dept,21.29099850N,157.66404720W,11535
4,7,2005,21.4051228,-157.7546692,0.2,Oahu,OA6579,Honolulu Fire Dept,21.40512280N,157.75466920W,11028
26,8,2018,20.85901548,-156.6657751,1,Maui,2018_MA_0011743, ,20.85901548N,156.66577507W,12032
30,8,2003,21.2909985,-157.6640472,1,Oahu,OA6906,Honolulu Fire Dept,21.29099850N,157.66404720W,11536
29,5,2012,21.411822,-157.754384,450,Oahu,2012_OA_0027249, ,21.41182200N,157.75438400W,11029
22,10,2010,20.8587494,-156.6656342,0.1,Maui,MA1126,Maui County,20.85874940N,156.66563420W,12033
5,7,2004,21.2909985,-157.6640472,1,Oahu,OA6908,Honolulu Fire Dept,21.29099850N,157.66404720W,11537
18,5,2010,21.4120178,-157.7542267,0.25,Oahu,OA6581,Honolulu Fire Dept,21.41201780N,157.75422670W,11030
4,7,2014,20.88898537,-156.6654974,0.01,Maui,2014_MA_0008282, ,20.88898537N,156.66549743W,12034
2,7,2003,21.2909985,-157.6640472,0.5,Oahu,OA6905,Honolulu Fire Dept,21.29099850N,157.66404720W,11538
15,9,2020,21.385447,-157.754221,0.01,Oahu,2020_OA_0053796, ,21.38544700N,157.75422100W,11031
19,10,2011,20.8585587,-156.6654816,0.01,Maui,MA1128,Maui County,20.85855870N,156.66548160W,12035
7,5,2005,21.2909985,-157.6640472,0.2,Oahu,OA6909,Honolulu Fire Dept,21.29099850N,157.66404720W,11539
27,2,2002,21.3829346,-157.7541504,0.1,Oahu,OA6582,Honolulu Fire Dept,21.38293460N,157.75415040W,11032
30,11,2009,20.8897686,-156.6654358,0.5,Maui,MA678,Maui County,20.88976860N,156.66543580W,12036
7,9,2003,21.2909985,-157.6640472,0.1,Oahu,OA6907,Honolulu Fire Dept,21.29099850N,157.66404720W,11540
20,9,2008,21.4121647,-157.7541046,0.2,Oahu,OA6583,Honolulu Fire Dept,21.41216470N,157.75410460W,11033
14,12,2013,20.98425262,-156.665416,0.01,Maui,2013_MA_0015204, ,20.98425262N,156.66541604W,12037
27,3,2001,21.3133011,-157.6633301,3,Oahu,OA6910,Honolulu Fire Dept,21.31330110N,157.66333010W,11541
20,7,2011,20.8852139,-156.6652374,0.01,Maui,MA758,Maui County,20.88521390N,156.66523740W,12038
1,1,2010,21.2869797,-157.7541046,0.01,Oahu,OA6584,Honolulu Fire Dept,21.28697970N,157.75410460W,11034
11,5,2001,21.3133011,-157.6633301,0.1,Oahu,OA6911,Honolulu Fire Dept,21.31330110N,157.66333010W,11542
31,12,2004,20.9856396,-156.6652222,0,Maui,MA160,Maui County,20.98563960N,156.66522220W,12039
24,11,2002,21.412262,-157.7540283,0.1,Oahu,OA6585,Honolulu Fire Dept,21.41226200N,157.75402830W,11035
31,5,2005,21.2916965,-157.6627502,0.5,Oahu,OA6912,Honolulu Fire Dept,21.29169650N,157.66275020W,11543
13,12,2012,20.98344195,-156.6648291,0.1,Maui,2012_MA_0013766, ,20.98344195N,156.66482910W,12040
22,6,2001,21.4137497,-157.7539368,0.5,Oahu,OA6586,Honolulu Fire Dept,21.41374970N,157.75393680W,11036
4,12,2004,20.8901424,-156.6647949,3,Maui,MA672,Maui County,20.89014240N,156.66479490W,12041
18,7,2011,21.2978611,-157.6626434,5,Oahu,OA6913,Honolulu Fire Dept,21.29786110N,157.66264340W,11544
3,12,2006,21.2860661,-157.753891,0.1,Oahu,OA6587,Honolulu Fire Dept,21.28606610N,157.75389100W,11037
3,9,2010,20.8588314,-156.6647339,8,Maui,MA1124,Maui County,20.85883140N,156.66473390W,12042
8,8,2013,21.297378,-157.662584,0.25,Oahu,2013_OA_0044574, ,21.29737800N,157.66258400W,11545
23,6,2016,21.383555,-157.75359,0.01,Oahu,2016_OA_0036364, ,21.38355500N,157.75359000W,11038
29,8,2017,20.98694952,-156.6645106,0.01,Maui,2017_MA_0011293, ,20.98694952N,156.66451060W,12043
18,7,2005,21.2918243,-157.6625824,50,Oahu,OA6922,Honolulu Fire Dept,21.29182430N,157.66258240W,11546
8,9,2010,21.4132805,-157.7532349,0.01,Oahu,OA6588,Honolulu Fire Dept,21.41328050N,157.75323490W,11039
6,9,2010,20.8594036,-156.664505,0.01,Maui,MA1121,Maui County,20.85940360N,156.66450500W,12044
4,1,2003,21.2918243,-157.6625824,25,Oahu,OA6914,Honolulu Fire Dept,21.29182430N,157.66258240W,11547
18,7,2015,21.384052,-157.753133,0.01,Oahu,2015_OA_0040227, ,21.38405200N,157.75313300W,11040
12,9,2008,20.8899727,-156.6642914,0.1,Maui,MA673,Maui County,20.88997270N,156.66429140W,12045
24,8,2003,21.2918243,-157.6625824,12,Oahu,OA6916,Honolulu Fire Dept,21.29182430N,157.66258240W,11548
21,12,2009,21.4159946,-157.7527161,0.01,Oahu,OA6589,Honolulu Fire Dept,21.41599460N,157.75271610W,11041
9,8,2011,20.8590393,-156.6641693,0.1,Maui,MA1123,Maui County,20.85903930N,156.66416930W,12046
26,11,2003,21.2918243,-157.6625824,3,Oahu,OA6918,Honolulu Fire Dept,21.29182430N,157.66258240W,11549
9,6,2017,21.42597,-157.752627,0.01,Oahu,2017_OA_0034944, ,21.42597000N,157.75262700W,11042
8,7,2017,20.88384394,-156.6640417,3,Maui,2017_MA_0008890, ,20.88384394N,156.66404173W,12047
30,9,2003,21.2918243,-157.6625824,1,Oahu,OA6917,Honolulu Fire Dept,21.29182430N,157.66258240W,11550
26,4,2005,21.4127407,-157.7524719,0.2,Oahu,OA6590,Honolulu Fire Dept,21.41274070N,157.75247190W,11043
11,9,2008,20.8897514,-156.6640167,0.25,Maui,MA679,Maui County,20.88975140N,156.66401670W,12048
13,1,2003,21.2918243,-157.6625824,0.5,Oahu,OA6915,Honolulu Fire Dept,21.29182430N,157.66258240W,11551
4,7,2006,21.4041729,-157.7524567,0.1,Oahu,OA6591,Honolulu Fire Dept,21.40417290N,157.75245670W,11044
7,12,2004,20.8905983,-156.6639862,0,Maui,MA661,Maui County,20.89059830N,156.66398620W,12049
22,7,2004,21.2918243,-157.6625824,0.5,Oahu,OA6920,Honolulu Fire Dept,21.29182430N,157.66258240W,11552
17,1,2006,21.4036331,-157.7521057,0.1,Oahu,OA6592,Honolulu Fire Dept,21.40363310N,157.75210570W,11045
11,5,2001,20.986887,-156.6638794,0,Maui,MA157,Maui County,20.98688700N,156.66387940W,12050
7,4,2012,21.410698,-157.752038,1,Oahu,2012_OA_0017788, ,21.41069800N,157.75203800W,11046
4,7,2005,21.2918243,-157.6625824,0.2,Oahu,OA6921,Honolulu Fire Dept,21.29182430N,157.66258240W,11553
4,12,2004,20.8899307,-156.6638794,0,Maui,MA675,Maui County,20.88993070N,156.66387940W,12051
13,10,2016,21.42328,-157.751979,0.01,Oahu,2016_OA_0058802, ,21.42328000N,157.75197900W,11047
19,7,2004,21.2918243,-157.6625824,0.1,Oahu,OA6919,Honolulu Fire Dept,21.29182430N,157.66258240W,11554
31,12,2009,20.8891144,-156.6634216,0.01,Maui,MA688,Maui County,20.88911440N,156.66342160W,12052
10,8,2009,21.2781734,-157.751709,0.01,Oahu,OA6594,Honolulu Fire Dept,21.27817340N,157.75170900W,11048
31,12,2005,21.2985554,-157.6624146,0.1,Oahu,OA6923,Honolulu Fire Dept,21.29855540N,157.66241460W,11555
5,11,2012,20.88503711,-156.6628328,0.01,Maui,2012_MA_0012167, ,20.88503711N,156.66283281W,12053
23,12,2009,21.3988018,-157.7516785,0.01,Oahu,OA6595,Honolulu Fire Dept,21.39880180N,157.75167850W,11049
20,8,2019,21.291965,-157.662413,5,Oahu,2019_OA_0052817, ,21.29196500N,157.66241300W,11556
22,2,2007,20.8848324,-156.6628265,0,Maui,MA764,Maui County,20.88483240N,156.66282650W,12054
4,11,2015,21.414985,-157.751174,0.01,Oahu,2015_OA_0062327, ,21.41498500N,157.75117400W,11050
28,6,2006,21.2992783,-157.6618042,6,Oahu,OA6927,Honolulu Fire Dept,21.29927830N,157.66180420W,11557
18,7,2007,20.8748608,-156.6627808,0,Maui,MA939,Maui County,20.87486080N,156.66278080W,12055
16,6,2001,21.2813492,-157.7507172,0.1,Oahu,OA6596,Honolulu Fire Dept,21.28134920N,157.75071720W,11051
23,8,2006,21.2992783,-157.6618042,5,Oahu,OA6929,Honolulu Fire Dept,21.29927830N,157.66180420W,11558
25,2,2007,20.891304,-156.662323,5,Maui,MA649,Maui County,20.89130400N,156.66232300W,12056
9,7,2010,21.3981915,-157.7505646,0.02,Oahu,OA6597,Honolulu Fire Dept,21.39819150N,157.75056460W,11052
30,6,2006,21.2992783,-157.6618042,1,Oahu,OA6928,Honolulu Fire Dept,21.29927830N,157.66180420W,11559
26,5,2009,20.8896828,-156.6622467,0.01,Maui,MA681,Maui County,20.88968280N,156.66224670W,12057
15,7,2004,21.3838463,-157.7502441,0.1,Oahu,OA6598,Honolulu Fire Dept,21.38384630N,157.75024410W,11053
4,1,2006,21.2992783,-157.6618042,0.1,Oahu,OA6924,Honolulu Fire Dept,21.29927830N,157.66180420W,11560
8,4,2013,20.98296052,-156.6621807,0.1,Maui,2013_MA_0004264, ,20.98296052N,156.66218075W,12058
7,9,2010,21.3839569,-157.7500763,50,Oahu,OA6600,Honolulu Fire Dept,21.38395690N,157.75007630W,11054
21,1,2006,21.2992783,-157.6618042,0.1,Oahu,OA6925,Honolulu Fire Dept,21.29927830N,157.66180420W,11561
6,6,2012,20.88585269,-156.6621658,0.1,Maui,2012_MA_0006253, ,20.88585269N,156.66216583W,12059
29,3,2011,21.3839569,-157.7500763,0.12,Oahu,OA6601,Honolulu Fire Dept,21.38395690N,157.75007630W,11055
10,6,2006,21.2992783,-157.6618042,0.1,Oahu,OA6926,Honolulu Fire Dept,21.29927830N,157.66180420W,11562
21,2,2012,20.8858928,-156.6621551,0.01,Maui,2012_MA_0002081, ,20.88589280N,156.66215510W,12060
14,6,2011,21.3839569,-157.7500763,0.01,Oahu,OA6602,Honolulu Fire Dept,21.38395690N,157.75007630W,11056
21,8,2019,21.294548,-157.661703,0.01,Oahu,2019_OA_0053109, ,21.29454800N,157.66170300W,11563
3,8,2012,20.853,-156.662,0.05,Maui,2012_MA_0008488, ,20.85300000N,156.66200000W,12061
24,2,2005,21.3839417,-157.7500763,0.1,Oahu,OA6599,Honolulu Fire Dept,21.38394170N,157.75007630W,11057
30,4,2010,21.3124924,-157.6616974,0.25,Oahu,OA6930,Honolulu Fire Dept,21.31249240N,157.66169740W,11564
16,9,2012,20.853,-156.662,0.01,Maui,2012_MA_0010211, ,20.85300000N,156.66200000W,12062
19,1,2006,21.2934475,-157.6616821,1,Oahu,OA6933,Honolulu Fire Dept,21.29344750N,157.66168210W,11565
30,6,2015,21.387596,-157.749925,1,Oahu,2015_OA_0036735, ,21.38759600N,157.74992500W,11058
3,5,2014,20.853,-156.662,0.01,Maui,2014_MA_0005630, ,20.85300000N,156.66200000W,12063
5,7,2006,21.2934475,-157.6616821,1,Oahu,OA6936,Honolulu Fire Dept,21.29344750N,157.66168210W,11566
17,7,2004,21.4022312,-157.7495117,0.1,Oahu,OA6603,Honolulu Fire Dept,21.40223120N,157.74951170W,11059
6,12,2004,20.8882446,-156.6616364,0,Maui,MA706,Maui County,20.88824460N,156.66163640W,12064
11,2,2006,21.2934475,-157.6616821,0.3,Oahu,OA6934,Honolulu Fire Dept,21.29344750N,157.66168210W,11567
10,9,2014,21.422543,-157.748719,0.01,Oahu,2014_OA_0047692, ,21.42254300N,157.74871900W,11060
25,5,2009,20.8895931,-156.6615906,2,Maui,MA684,Maui County,20.88959310N,156.66159060W,12065
28,12,2005,21.2934475,-157.6616821,0.1,Oahu,OA6931,Honolulu Fire Dept,21.29344750N,157.66168210W,11568
14,5,2017,21.422543,-157.748719,0.01,Oahu,2017_OA_0029494, ,21.42254300N,157.74871900W,11061
5,12,2004,20.8884163,-156.6615601,0,Maui,MA704,Maui County,20.88841630N,156.66156010W,12066
1,1,2006,21.2934475,-157.6616821,0.1,Oahu,OA6932,Honolulu Fire Dept,21.29344750N,157.66168210W,11569
12,7,2020,21.388833,-157.748705,0.01,Oahu,2020_OA_0040362, ,21.38883300N,157.74870500W,11062
15,7,2005,20.8913116,-156.6613922,0,Maui,MA648,Maui County,20.89131160N,156.66139220W,12067
1,7,2006,21.2934475,-157.6616821,0.1,Oahu,OA6935,Honolulu Fire Dept,21.29344750N,157.66168210W,11570
17,4,2007,21.4223766,-157.7485962,0.1,Oahu,OA6604,Honolulu Fire Dept,21.42237660N,157.74859620W,11063
20,10,2018,20.8603214,-156.6612926,0.01,Maui,2018_MA_0014379, ,20.86032141N,156.66129265W,12068
29,9,2007,21.2939434,-157.6616669,0.1,Oahu,OA6937,Honolulu Fire Dept,21.29394340N,157.66166690W,11571
1,8,2007,21.4223766,-157.7485962,0.1,Oahu,OA6605,Honolulu Fire Dept,21.42237660N,157.74859620W,11064
31,12,2005,20.8855095,-156.6609955,0,Maui,MA751,Maui County,20.88550950N,156.66099550W,12069
23,12,2019,21.31323,-157.661636,0.01,Oahu,2019_OA_0080827, ,21.31323000N,157.66163600W,11572
6,9,2008,21.4223766,-157.7485962,0.01,Oahu,OA6606,Honolulu Fire Dept,21.42237660N,157.74859620W,11065
8,1,2000,20.8884487,-156.6609802,0,Maui,MA703,Maui County,20.88844870N,156.66098020W,12070
2,6,2011,21.2995186,-157.6615906,0.5,Oahu,OA6938,Honolulu Fire Dept,21.29951860N,157.66159060W,11573
3,10,2002,21.4211025,-157.7481232,0.1,Oahu,OA6607,Honolulu Fire Dept,21.42110250N,157.74812320W,11066
6,6,2004,20.8864002,-156.6608582,0,Maui,MA742,Maui County,20.88640020N,156.66085820W,12071
2,8,2009,21.2995052,-157.6615906,0.01,Oahu,OA6939,Honolulu Fire Dept,21.29950520N,157.66159060W,11574
23,4,2020,21.390778,-157.748029,0.01,Oahu,2020_OA_0024176, ,21.39077800N,157.74802900W,11067
13,12,2013,20.98723916,-156.6608285,0.01,Maui,2013_MA_0015159, ,20.98723917N,156.66082854W,12072
16,4,2016,21.300197,-157.660865,2,Oahu,2016_OA_0022698, ,21.30019700N,157.66086500W,11575
5,7,2008,21.3946552,-157.7478943,0.1,Oahu,OA6609,Honolulu Fire Dept,21.39465520N,157.74789430W,11068
16,4,2005,20.8663483,-156.6603546,0,Maui,MA1092,Maui County,20.86634830N,156.66035460W,12073
5,1,2015,21.300197,-157.660865,0.5,Oahu,2015_OA_0001100, ,21.30019700N,157.66086500W,11576
29,8,2007,21.3900509,-157.7478943,0.1,Oahu,OA6608,Honolulu Fire Dept,21.39005090N,157.74789430W,11069
13,6,2013,20.88748953,-156.6601907,0.01,Maui,2013_MA_0007175, ,20.88748953N,156.66019067W,12074
22,4,2010,21.3901711,-157.7478485,0.01,Oahu,OA6610,Honolulu Fire Dept,21.39017110N,157.74784850W,11070
9,8,2013,21.300197,-157.660865,0.25,Oahu,2013_OA_0044620, ,21.30019700N,157.66086500W,11577
19,5,2015,20.88777606,-156.6601077,0.01,Maui,2015_MA_0006417, ,20.88777606N,156.66010765W,12075
26,3,2020,21.390193,-157.747844,0.1,Oahu,2020_OA_0019033, ,21.39019300N,157.74784400W,11071
15,12,2014,21.300197,-157.660865,0.1,Oahu,2014_OA_0065212, ,21.30019700N,157.66086500W,11578
18,9,2017,20.88759063,-156.6600916,2,Maui,2017_MA_0012214, ,20.88759063N,156.66009156W,12076
22,1,2018,21.391025,-157.747593,0.01,Oahu,2018_OA_0005066, ,21.39102500N,157.74759300W,11072
24,8,2019,21.300197,-157.660865,0.1,Oahu,2019_OA_0053822, ,21.30019700N,157.66086500W,11579
16,5,2015,20.88767582,-156.6600862,7,Maui,2015_MA_0006302, ,20.88767582N,156.66008619W,12077
5,7,2002,21.3941517,-157.7472382,1,Oahu,OA6611,Honolulu Fire Dept,21.39415170N,157.74723820W,11073
16,1,2016,21.300197,-157.660865,0.05,Oahu,2016_OA_0003335, ,21.30019700N,157.66086500W,11580
22,6,2020,20.98802904,-156.659855,2,Maui,2020_MA_0007816, ,20.98802904N,156.65985500W,12078
31,12,2005,21.2861023,-157.7470703,0.2,Oahu,OA6612,Honolulu Fire Dept,21.28610230N,157.74707030W,11074
4,6,2015,21.300197,-157.660865,0.01,Oahu,2015_OA_0031401, ,21.30019700N,157.66086500W,11581
22,6,2011,20.8520451,-156.659729,0.25,Maui,MA1172,Maui County,20.85204510N,156.65972900W,12079
15,8,2019,21.39359,-157.746276,0.05,Oahu,2019_OA_0051693, ,21.39359000N,157.74627600W,11075
21,8,2019,21.300197,-157.660865,0.01,Oahu,2019_OA_0053137, ,21.30019700N,157.66086500W,11582
25,11,2007,20.8517914,-156.6596222,0,Maui,MA1175,Maui County,20.85179140N,156.65962220W,12080
30,7,2019,21.39359,-157.746276,0.01,Oahu,2019_OA_0048040, ,21.39359000N,157.74627600W,11076
1,1,2010,21.3001976,-157.6608582,5,Oahu,OA6941,Honolulu Fire Dept,21.30019760N,157.66085820W,11583
29,7,2005,20.8920383,-156.6591339,0,Maui,MA641,Maui County,20.89203830N,156.65913390W,12081
23,9,2003,21.414011,-157.7461395,0,Oahu,OA6613,Honolulu Fire Dept,21.41401100N,157.74613950W,11077
21,8,2011,21.3001976,-157.6608582,1,Oahu,OA6945,Honolulu Fire Dept,21.30019760N,157.66085820W,11584
27,5,2006,21.0014076,-156.6590424,0,Maui,MA140,Maui County,21.00140760N,156.65904240W,12082
1,8,2011,21.2971363,-157.746109,0.5,Oahu,OA6614,Honolulu Fire Dept,21.29713630N,157.74610900W,11078
30,9,2011,21.3001976,-157.6608582,0.3,Oahu,OA6946,Honolulu Fire Dept,21.30019760N,157.66085820W,11585
8,5,2008,20.9813824,-156.6576385,50,Maui,MA162,Maui County,20.98138240N,156.65763850W,12083
23,3,2014,21.297124,-157.746066,0.25,Oahu,2014_OA_0015552, ,21.29712400N,157.74606600W,11079
30,11,2011,21.3001976,-157.6608582,0.25,Oahu,OA6947,Honolulu Fire Dept,21.30019760N,157.66085820W,11586
14,2,2016,20.97740643,-156.6571649,5,Maui,2016_MA_0002164, ,20.97740643N,156.65716485W,12084
1,7,2010,21.4086132,-157.7460175,0.01,Oahu,OA6615,Honolulu Fire Dept,21.40861320N,157.74601750W,11080
